	0.0323165	0	0
	0.0969496	0	0
	0.161583	0	0
	0.226216	0	0
	0.290849	0	0
	0.355482	0	0
	0.420115	0	0
	0.484748	0	0
	0.549381	0	0
	0.614014	0	0
	0.678647	0	0
	0.74328	0	0
	0.807913	0	0
	0.872546	0.000901017	1.07427e-05
	0.937179	0.148902	0.00148305
	1.00181	1.06852	0.0106349
	1.06645	2.04414	0.0203426
	1.13108	2.27252	0.0226154
	1.19571	2.08354	0.0207334
	1.26034	1.83727	0.0182826
	1.32498	1.61846	0.0161056
	1.38961	1.45245	0.014453
	1.45424	1.33502	0.0132847
	1.51888	1.25149	0.0124533
	1.58351	1.19062	0.0118477
	1.64814	1.14477	0.0113912
	1.71278	1.1142	0.0110872
	1.77741	1.09171	0.0108631
	1.84204	1.07489	0.0106956
	1.90667	1.06633	0.0106105
	1.97131	1.06077	0.0105552
	2.03594	1.05682	0.0105159
	2.10057	1.05722	0.0105197
	2.16521	1.05158	0.0104636
	2.22984	1.04871	0.0104351
	2.29447	1.04323	0.0103805
	2.35911	1.03736	0.0103222
	2.42374	1.03074	0.0102561
	2.48837	1.02622	0.0102113
	2.55301	1.0194	0.0101432
	2.61764	1.01696	0.0101189
	2.68227	1.01307	0.0100803
	2.7469	1.00977	0.0100474
	2.81154	1.00659	0.0100157
	2.87617	1.00461	0.00999606
	2.9408	1.00308	0.00998081
	3.00544	1.00167	0.00996678
	3.07007	0.999787	0.00994798
	3.1347	0.999586	0.00994606
	3.19934	0.997545	0.00992567
	3.26397	0.995574	0.00990607
	3.3286	0.994704	0.00989736
	3.39323	0.994788	0.00989822
	3.45787	0.993586	0.00988634
	3.5225	0.992554	0.00987603
	3.58713	0.992672	0.00987714
	3.65177	0.991884	0.0098693
	3.7164	0.990704	0.00985756
	3.78103	0.990741	0.00985787
	3.84567	0.990376	0.0098543
	3.9103	0.990013	0.00985066
	3.97493	0.988847	0.00983905
	4.03957	0.98924	0.00984298
	4.1042	0.988477	0.00983535
	4.16883	0.988984	0.00984041
	4.23346	0.987316	0.00982379
	4.2981	0.98888	0.00983936
	4.36273	0.988518	0.00983573
	4.42736	0.987473	0.00982534
	4.492	0.987512	0.00982574
	4.55663	0.987284	0.00982345
	4.62126	0.987286	0.00982346
	4.6859	0.986468	0.00981536
	4.75053	0.987449	0.00982513
	4.81516	0.986408	0.00981473
	4.87979	0.986888	0.00981949
	4.94443	0.986588	0.0098165
	5.00906	0.987083	0.00982144
	5.07369	0.986633	0.00981698
	5.13833	0.986461	0.00981526
	5.20296	0.987044	0.00982106
	5.26759	0.986324	0.00981389
	5.33223	0.985781	0.00980848
	5.39686	0.986951	0.00982011
	5.46149	0.986891	0.00981953
	5.52612	0.986056	0.0098112
	5.59076	0.986291	0.00981353
	5.65539	0.986527	0.00981588
	5.72002	0.98614	0.00981204
	5.78466	0.985992	0.00981056
	5.84929	0.985945	0.00981011
	5.91392	0.985993	0.00981057
	5.97856	0.985675	0.00980739
	6.04319	0.985289	0.00980359
	6.10782	0.985949	0.00981011
	6.17246	0.985983	0.00981048
	6.23709	0.986687	0.00981746
	6.30172	0.985397	0.00980463
	6.36635	0.985881	0.00980945
	6.43099	0.98542	0.00980485
