           1     2.93018     2.93018           0
           2     2.87874     2.90446   0.0181875
           3     2.96735     2.92543   0.0209757
           4     2.98606     2.94058   0.0204894
           5     3.02907     2.95828   0.0227867
           6     2.84452     2.93932   0.0256939
           7     2.99788     2.94769   0.0233454
           8     2.90284     2.94208   0.0210895
           9      2.9429     2.94217   0.0187464
          10     2.99086     2.94704   0.0174927
          11     3.00094     2.95194   0.0165745
          12     2.90271     2.94784   0.0156927
          13     2.92708     2.94624   0.0145666
          14     2.93627     2.94553   0.0135435
          15     2.95576     2.94621   0.0126578
          16     2.96655     2.94748   0.0119303
          17     2.85974     2.94232   0.0122945
          18     3.09698     2.95091   0.0143021
          19     2.93266     2.94995   0.0135815
          20      2.9645     2.95068   0.0129219
          21     2.88384      2.9475   0.0126925
          22     2.96963      2.9485   0.0121554
          23     2.91825     2.94719   0.0116978
          24     2.88795     2.94472   0.0114678
          25     2.91696     2.94361   0.0110627
          26     2.92394     2.94285   0.0106631
          27     2.85862     2.93973   0.0107148
          28     2.97573     2.94102    0.010409
          29     2.97992     2.94236   0.0101362
          30      3.0426      2.9457   0.0103344
          31      2.9685     2.94644   0.0100271
          32     2.79641     2.94175   0.0107541
          33      2.8944     2.94031   0.0105235
          34     2.82882     2.93703   0.0107127
          35     2.94537     2.93727   0.0104093
          36      2.8858     2.93584   0.0102178
          37     2.98533     2.93718   0.0100289
          38     3.05829     2.94037   0.0102589
          39     2.93136     2.94014   0.0099984
          40     2.89367     2.93897  0.00981571
          41     2.90686     2.93819   0.0096075
          42     3.13998       2.943   0.0105116
          43     2.84145     2.94063   0.0105291
          44     2.86121     2.93883   0.0104434
          45     3.00367     2.94027   0.0103102
          46     2.91972     2.93982   0.0100958
          47     2.94244     2.93988  0.00988112
          48     2.96043     2.94031  0.00968454
          49     2.88767     2.93923  0.00954629
          50     2.93098     2.93907  0.00935679
          51     2.98033     2.93988  0.00920824
          52     3.00597     2.94115  0.00911845
          53     2.81564     2.93878  0.00924879
          54     2.89211     2.93792  0.00911781
          55     2.93346     2.93783  0.00895239
          56     2.94889     2.93803   0.0087947
          57     2.89884     2.93734  0.00866724
          58     3.05191     2.93932     0.00874
          59     2.94834     2.93947   0.0085932
          60     2.81971     2.93748  0.00867872
          61     2.83371     2.93578  0.00870157
          62     2.88901     2.93502  0.00859385
          63     2.86899     2.93397  0.00852111
          64      2.9966     2.93495  0.00844396
          65     2.91415     2.93463  0.00832012
          66     3.02529     2.93601  0.00830668
          67     2.95846     2.93634  0.00818946
          68     2.91406     2.93601  0.00807558
          69     2.95341     2.93626  0.00796248
          70     2.89152     2.93563  0.00787434
          71     2.92789     2.93552  0.00776419
          72     2.84929     2.93432  0.00774817
          73     3.08206     2.93634  0.00790195
          74     2.96386     2.93671  0.00780391
          75     3.00047     2.93756  0.00774602
          76     2.90454     2.93713  0.00765628
          77      2.8172     2.93557  0.00771364
          78      2.8299     2.93422   0.0077328
          79       2.873     2.93344  0.00767364
          80     2.93488     2.93346  0.00757774
          81      2.8461     2.93238  0.00756055
          82     2.88985     2.93186  0.00748612
          83     2.98747     2.93253  0.00742584
          84      3.0156     2.93352  0.00740299
          85     2.97053     2.93396  0.00732869
          86      2.9229     2.93383   0.0072446
          87       2.963     2.93416  0.00716908
          88     2.95583     2.93441  0.00709184
          89     2.90066     2.93403  0.00702229
          90     2.84418     2.93303  0.00701486
          91     2.80044     2.93158  0.00708748
          92     2.90461     2.93128   0.0070165
          93     2.91926     2.93115  0.00694225
          94     2.99959     2.93188  0.00690646
          95     2.95232      2.9321  0.00683711
          96     3.03157     2.93313  0.00684396
          97     2.99868     2.93381  0.00680668
          98     2.91388     2.93361  0.00674027
          99     2.86969     2.93296  0.00670303
         100     2.98579     2.93349  0.00665679
