           1   0.0492375   0.0492375           0
           2   0.0495489   0.0493932  0.00011009
           3   0.0484922   0.0490929 0.000255951
           4   0.0470017   0.0485701 0.000491763
           5   0.0480188   0.0484598 0.000405581
           6    0.046038   0.0480562 0.000499996
           7   0.0470622   0.0479142  0.00044828
           8   0.0498018   0.0481501 0.000450079
           9   0.0513715   0.0485081 0.000523386
          10   0.0480276     0.04846 0.000473247
          11   0.0500893   0.0486081 0.000452811
          12   0.0477186    0.048534   0.0004211
          13   0.0484801   0.0485299 0.000388728
          14   0.0481324   0.0485015 0.000361997
          15   0.0473748   0.0484264 0.000345568
          16   0.0546621   0.0488161 0.000497348
          17   0.0496094   0.0488628 0.000470276
          18   0.0491922   0.0488811 0.000444505
          19   0.0510816   0.0489969 0.000435938
          20   0.0492338   0.0490087 0.000414302
          21   0.0495239   0.0490333 0.000395299
          22     0.04847   0.0490077 0.000378159
          23   0.0522055   0.0491467 0.000386432
          24   0.0515924   0.0492486 0.000383532
          25   0.0484242   0.0492156 0.000369606
          26    0.050082   0.0492489 0.000356889
          27   0.0494836   0.0492576 0.000343777
          28   0.0479276   0.0492101 0.000334765
          29   0.0500092   0.0492377 0.000324353
          30   0.0531159    0.049367 0.000338323
          31    0.045058    0.049228 0.000354816
          32   0.0497997   0.0492458 0.000344177
          33   0.0520666   0.0493313 0.000344199
          34   0.0486742    0.049312 0.000334618
          35   0.0481287   0.0492782 0.000326761
          36   0.0480562   0.0492442 0.000319442
          37   0.0486534   0.0492283 0.000311207
          38   0.0490769   0.0492243 0.000303043
          39   0.0473582   0.0491764 0.000299026
          40   0.0503863   0.0492067 0.000293076
          41   0.0514787   0.0492621  0.00029112
          42    0.048765   0.0492503 0.000284429
          43   0.0501871    0.049272 0.000278648
          44   0.0473189   0.0492277 0.000275828
          45   0.0459192   0.0491541 0.000279325
          46    0.050348   0.0491801 0.000274456
          47   0.0469169   0.0491319 0.000272808
          48   0.0501035   0.0491522 0.000267874
          49   0.0481904   0.0491325 0.000263125
          50   0.0468155   0.0490862 0.000261912
          51   0.0492786     0.04909 0.000256803
          52   0.0486405   0.0490813  0.00025201
          53   0.0509996   0.0491175 0.000249841
          54   0.0513843   0.0491595 0.000248716
          55   0.0505998   0.0491857 0.000245568
          56   0.0475267   0.0491561 0.000242964
          57    0.047102     0.04912 0.000241359
          58   0.0539637   0.0492035  0.00025123
          59   0.0490066   0.0492002 0.000246994
          60   0.0509432   0.0492293  0.00024458
          61   0.0498261    0.049239 0.000240766
          62   0.0509756    0.049267 0.000238506
          63   0.0525704   0.0493195 0.000240415
          64   0.0495216   0.0493226 0.000236679
          65   0.0476591    0.049297 0.000234418
          66   0.0491759   0.0492952 0.000230873
          67   0.0478123   0.0492731 0.000228486
          68    0.049538    0.049277 0.000225159
          69    0.048675   0.0492682 0.000222064
          70   0.0491862   0.0492671 0.000218895
          71   0.0497393   0.0492737 0.000215913
          72   0.0536833    0.049335  0.00022143
          73   0.0472401   0.0493063 0.000220249
          74   0.0458039   0.0492589 0.000222299
          75   0.0500132    0.049269 0.000219563
          76   0.0482068    0.049255 0.000217118
          77   0.0527051   0.0492998 0.000218873
          78    0.045718   0.0492539 0.000220832
          79   0.0501969   0.0492658 0.000218359
          80   0.0493431   0.0492668 0.000215631
          81   0.0464896   0.0492325 0.000215678
          82   0.0509889   0.0492539 0.000214109
          83   0.0479812   0.0492386 0.000212078
          84   0.0479498   0.0492233 0.000210107
          85    0.047292   0.0492005  0.00020886
          86   0.0477891   0.0491841 0.000207075
          87   0.0466247   0.0491547 0.000206774
          88   0.0479675   0.0491412 0.000204864
          89   0.0442936   0.0490868 0.000209678
          90   0.0453173   0.0490449  0.00021149
          91   0.0488401   0.0490426 0.000209178
          92    0.049924   0.0490522 0.000207123
          93   0.0480912   0.0490419 0.000205154
          94   0.0515223   0.0490683 0.000204661
          95   0.0451503    0.049027 0.000206621
          96   0.0492343   0.0490292  0.00020448
          97   0.0447263   0.0489848 0.000207127
          98   0.0493491   0.0489885 0.000205047
          99   0.0488481   0.0489871 0.000202981
         100   0.0484974   0.0489822  0.00020101
