           1     1.65583     1.65583           0
           2     1.64507     1.65045  0.00380568
           3     1.65375     1.65155  0.00269086
           4     1.68248     1.65928  0.00699357
           5     1.64241     1.65591  0.00635732
           6     1.64125     1.65346  0.00574815
           7     1.68586     1.65809  0.00652922
           8     1.65235     1.65737  0.00575238
           9      1.6861     1.66057  0.00593317
          10     1.63256     1.65777  0.00596447
          11      1.7354     1.66482  0.00864177
          12     1.64463     1.66314  0.00808382
          13     1.65583     1.66258  0.00748153
          14     1.68035     1.66385  0.00705399
          15     1.70484     1.66658  0.00709345
          16      1.6472     1.66537  0.00675276
          17     1.70266     1.66756  0.00670234
          18     1.62222     1.66504  0.00678681
          19     1.64172     1.66382   0.0065397
          20     1.68518     1.66488  0.00629933
          21     1.62805     1.66313  0.00623877
          22     1.64133     1.66214   0.0060334
          23     1.66448     1.66224  0.00577194
          24     1.68541     1.66321  0.00561158
          25       1.647     1.66256  0.00542442
          26     1.70805     1.66431  0.00549077
          27     1.65645     1.66402  0.00529513
          28     1.68863      1.6649  0.00517844
          29     1.65466     1.66454  0.00501189
          30     1.63614      1.6636  0.00493346
          31     1.68212     1.66419  0.00481037
          32      1.6858     1.66487  0.00470721
          33     1.66413     1.66485  0.00456462
          34     1.70787     1.66611  0.00460246
          35     1.64099     1.66539  0.00452659
          36     1.69549     1.66623  0.00447737
          37     1.69452     1.66699  0.00442115
          38     1.65991     1.66681  0.00430873
          39     1.65638     1.66654  0.00420653
          40      1.6815     1.66691  0.00411797
          41     1.66165     1.66679  0.00401953
          42     1.66505     1.66674  0.00392404
          43     1.64351      1.6662  0.00386982
          44     1.70212     1.66702    0.003867
          45     1.62722     1.66614  0.00388088
          46     1.65772     1.66595  0.00380083
          47     1.67581     1.66616  0.00372574
          48     1.68546     1.66656  0.00366974
          49     1.67688     1.66677  0.00360089
          50     1.70103     1.66746  0.00359346
          51     1.64351     1.66699  0.00355356
          52     1.65157     1.66669  0.00349757
          53     1.66198      1.6666  0.00343271
          54     1.66641      1.6666  0.00336914
          55     1.65287     1.66635  0.00331713
          56     1.67483      1.6665  0.00326135
          57     1.69677     1.66703  0.00324706
          58     1.67879     1.66724   0.0031974
          59     1.68362     1.66751  0.00315525
          60     1.67443     1.66763  0.00310477
          61     1.63033     1.66702   0.0031135
          62     1.67346     1.66712  0.00306502
          63     1.68824     1.66746  0.00303464
          64     1.64829     1.66716  0.00300196
          65     1.67458     1.66727  0.00295794
          66     1.68902      1.6676  0.00293142
          67     1.65324     1.66739   0.0028955
          68     1.63814     1.66696  0.00288468
          69     1.68314     1.66719  0.00285239
          70     1.64545     1.66688  0.00282849
          71     1.64273     1.66654  0.00280903
          72     1.63826     1.66615  0.00279734
          73     1.68381     1.66639  0.00276946
          74     1.64479      1.6661  0.00274738
          75     1.65378     1.66593  0.00271565
          76     1.65896     1.66584  0.00268147
          77      1.6602     1.66577  0.00264764
          78     1.68598     1.66603  0.00262634
          79     1.66032     1.66596  0.00259409
          80     1.66557     1.66595  0.00256167
          81     1.64218     1.66566  0.00254681
          82     1.63175     1.66524   0.0025491
          83     1.66413     1.66523  0.00251842
          84     1.66261      1.6652  0.00248864
          85     1.68082     1.66538  0.00246613
          86     1.68095     1.66556  0.00244408
          87     1.66868      1.6656  0.00241625
          88     1.64893     1.66541  0.00239621
          89     1.69964      1.6658  0.00239994
          90     1.66213     1.66575  0.00237362
          91     1.69507     1.66608   0.0023693
          92     1.66636     1.66608  0.00234355
          93     1.62409     1.66563  0.00236144
          94     1.67903     1.66577  0.00234062
          95     1.65045     1.66561  0.00232153
          96     1.63982     1.66534  0.00231283
          97      1.6493     1.66518   0.0022949
          98     1.68701      1.6654  0.00228227
          99     1.70025     1.66575  0.00228621
         100     1.66132     1.66571  0.00226377
