           1     -3.3479     -3.3479           0
           2    -3.34835    -3.34813 0.000160404
           3    -3.34784    -3.34803 0.000132036
           4    -3.34886    -3.34824 0.000204333
           5    -3.34837    -3.34826 0.000165081
           6    -3.34783    -3.34819 0.000152401
           7    -3.34831    -3.34821 0.000131613
           8    -3.34793    -3.34817 0.000119794
           9    -3.34971    -3.34834 0.000193157
          10    -3.34771    -3.34828 0.000183945
          11    -3.34909    -3.34835 0.000181159
          12     -3.3469    -3.34823 0.000202501
          13     -3.3494    -3.34832 0.000205783
          14     -3.3484    -3.34833 0.000191153
          15    -3.34939     -3.3484 0.000191151
          16    -3.34917    -3.34845 0.000185142
          17    -3.34952    -3.34851  0.00018465
          18    -3.34651     -3.3484  0.00020511
          19    -3.34723    -3.34834 0.000203316
          20     -3.3495     -3.3484 0.000201337
          21    -3.34806    -3.34838 0.000192394
          22    -3.34894    -3.34841 0.000185352
          23     -3.3488    -3.34842 0.000178066
          24    -3.34931    -3.34846 0.000174463
          25    -3.34652    -3.34838 0.000183979
          26    -3.34935    -3.34842 0.000180659
          27    -3.34873    -3.34843 0.000174336
          28     -3.3483    -3.34843 0.000168175
          29    -3.34678    -3.34837 0.000171715
          30    -3.34619     -3.3483 0.000180766
          31    -3.34924    -3.34833 0.000177477
          32    -3.34692    -3.34828 0.000177294
          33    -3.34817    -3.34828 0.000171956
          34    -3.34817    -3.34828 0.000166929
          35    -3.34906     -3.3483 0.000163637
          36     -3.3485     -3.3483 0.000159182
          37    -3.34928    -3.34833 0.000157064
          38    -3.34748    -3.34831 0.000154511
          39    -3.34983    -3.34835 0.000155411
          40     -3.3492    -3.34837 0.000152988
          41    -3.34753    -3.34835 0.000150618
          42    -3.34831    -3.34835 0.000147034
          43    -3.34923    -3.34837 0.000145032
          44    -3.35082    -3.34842 0.000152089
          45    -3.34921    -3.34844  0.00014972
          46    -3.34982    -3.34847 0.000149424
          47    -3.34742    -3.34845 0.000147896
          48    -3.34781    -3.34844 0.000145415
          49    -3.34813    -3.34843 0.000142579
          50    -3.35161    -3.34849 0.000153278
          51    -3.34783    -3.34848 0.000150821
          52    -3.34668    -3.34845 0.000151855
          53    -3.34836    -3.34844 0.000148998
          54    -3.34791    -3.34843  0.00014657
          55    -3.34957    -3.34845  0.00014534
          56     -3.3481    -3.34845 0.000142883
          57    -3.35146     -3.3485 0.000149852
          58    -3.35055    -3.34854 0.000151376
          59    -3.34941    -3.34855 0.000149529
          60    -3.34808    -3.34854 0.000147246
          61    -3.34846    -3.34854 0.000144839
          62    -3.34934    -3.34855  0.00014308
          63    -3.34737    -3.34854 0.000142038
          64      -3.348    -3.34853 0.000140068
          65    -3.34953    -3.34854 0.000138766
          66    -3.35004    -3.34857 0.000138496
          67    -3.34919    -3.34858 0.000136745
          68    -3.34766    -3.34856 0.000135398
          69    -3.34708    -3.34854 0.000135136
          70      -3.348    -3.34853 0.000133427
          71    -3.34969    -3.34855 0.000132536
          72    -3.34743    -3.34853 0.000131596
          73    -3.34781    -3.34852 0.000130168
          74    -3.34728    -3.34851 0.000129483
          75    -3.34959    -3.34852 0.000128554
          76    -3.34908    -3.34853 0.000127074
          77     -3.3506    -3.34856  0.00012825
          78    -3.34705    -3.34854 0.000128045
          79    -3.34844    -3.34853  0.00012643
          80    -3.34629    -3.34851 0.000127934
          81    -3.34873    -3.34851 0.000126384
          82    -3.34939    -3.34852 0.000125298
          83    -3.34982    -3.34854 0.000124771
          84    -3.34671    -3.34851  0.00012517
          85    -3.34812    -3.34851 0.000123785
          86     -3.3479     -3.3485 0.000122545
          87    -3.34826     -3.3485 0.000121168
          88    -3.34826     -3.3485 0.000119822
          89    -3.34896     -3.3485 0.000118589
          90    -3.34808     -3.3485 0.000117364
          91     -3.3497    -3.34851  0.00011682
          92    -3.34638    -3.34849  0.00011783
          93    -3.34701    -3.34847 0.000117629
          94    -3.34757    -3.34846 0.000116771
          95    -3.34809    -3.34846 0.000115608
          96    -3.34674    -3.34844 0.000115782
          97    -3.34763    -3.34843 0.000114888
          98    -3.34821    -3.34843 0.000113738
          99    -3.34767    -3.34842 0.000112846
         100    -3.34984    -3.34844 0.000112604
