-0.398094	0
-0.458433	0.0603386
-0.494168	0.0499062
-0.482671	0.0371148
-0.491036	0.0299413
-0.469829	0.0323634
-0.463691	0.0280325
-0.468765	0.0248015
-0.461882	0.0229305
-0.453613	0.0221138
-0.408364	0.0494731
-0.415781	0.0457675
-0.415717	0.0421001
-0.417579	0.0390215
-0.422613	0.0366742
-0.428465	0.0348011
-0.430942	0.0327837
-0.436982	0.0314935
-0.438577	0.0298325
-0.441812	0.0284859
-0.440263	0.0271397
-0.436909	0.0260932
-0.437277	0.0249356
-0.437082	0.0238748
-0.440733	0.0231892
-0.438826	0.0223609
-0.441276	0.0216559
-0.444117	0.0210606
-0.447513	0.0206031
-0.449426	0.0199962
-0.449074	0.0193436
-0.450483	0.0187823
-0.450312	0.0182051
-0.450586	0.0176636
-0.450766	0.0171525
-0.454169	0.0170129
-0.449653	0.0171517
-0.449327	0.0166975
-0.448539	0.0162828
-0.446389	0.0160155
-0.443978	0.0158049
-0.442328	0.015512
-0.44246	0.0151475
-0.444913	0.0150013
-0.44571	0.0146857
-0.446463	0.0143827
-0.448626	0.0142386
-0.446095	0.0141668
-0.446618	0.0138846
-0.448679	0.0137593
-0.448928	0.0134891
-0.448279	0.013243
-0.448509	0.0129928
-0.447983	0.0127607
-0.448023	0.0125267
-0.447319	0.0123211
-0.44792	0.0121179
-0.447263	0.0119253
-0.448254	0.0117632
-0.449174	0.0116021
-0.450101	0.0114479
-0.449835	0.0112649
-0.450728	0.0111205
-0.449122	0.0110625
-0.448225	0.0109279
-0.448687	0.010771
-0.449328	0.0106284
-0.448882	0.0104804
-0.44884	0.0103275
-0.451421	0.0105009
-0.450317	0.0104106
-0.449598	0.0102902
-0.448818	0.0101781
-0.44792	0.0100798
-0.448639	0.00997046
-0.449022	0.00984583
-0.44893	0.00971756
-0.448416	0.00960594
-0.449125	0.00951007
-0.448581	0.00940616
-0.448757	0.00929097
-0.44991	0.00924915
-0.450974	0.00919881
-0.450363	0.0091092
-0.450312	0.00900154
-0.449718	0.008916
-0.449767	0.00881306
-0.448937	0.00875185
-0.44972	0.00868831
-0.44916	0.00860946
-0.449789	0.00853759
-0.4491	0.00847239
-0.449236	0.0083819
-0.449631	0.00830162
-0.449314	0.00821986
-0.449431	0.00813462
-0.450633	0.00813957
-0.45021	0.00806719
-0.45113	0.0080381
-0.450187	0.00801294
