1.60033	0	5.07738	0
1.53311	0.0672207	5.01112	0.0662584
1.5463	0.0409899	5.07075	0.0708478
1.53213	0.0322637	5.00843	0.0799644
1.54915	0.0302404	5.04728	0.0731177
1.54988	0.0247018	5.05674	0.0604445
1.53573	0.0252187	5.05052	0.0514615
1.5417	0.0226416	5.07524	0.0509622
1.53253	0.0219734	5.0617	0.0469397
1.52244	0.0220939	5.05433	0.0426255
1.52406	0.0200505	5.03075	0.0451987
1.52298	0.0183353	5.0322	0.0412863
1.52047	0.0170521	5.02086	0.0396361
1.51569	0.016496	5.00112	0.0416685
1.51136	0.0159543	5.00033	0.0387994
1.50933	0.0150617	5.00248	0.0363575
1.50464	0.0149039	4.99096	0.0360439
1.50333	0.0141126	4.99047	0.0339861
1.50137	0.0134919	4.98666	0.0323723
1.50198	0.012814	4.98272	0.0309627
1.50028	0.0123066	4.98697	0.0297561
1.50254	0.0119488	4.98902	0.0284452
1.49799	0.0122907	4.9802	0.0285743
1.4999	0.0119213	4.99166	0.029659
1.49955	0.0114398	4.99626	0.0288188
1.50035	0.01102	4.9978	0.0277309
1.50126	0.0106433	5.00165	0.0269603
1.50033	0.0102983	4.99483	0.0268596
1.50185	0.010052	5.00359	0.0273554
1.50298	0.00977617	5.00388	0.0264295
1.50331	0.00946142	5.01399	0.0274869
1.50491	0.00929919	5.02162	0.0276859
1.50509	0.00901494	5.02101	0.0268408
1.50449	0.00876695	5.01695	0.026353
1.50491	0.00852355	5.01694	0.025589
1.50539	0.00829697	5.02028	0.0250922
1.50533	0.00806983	5.02314	0.0245715
1.50276	0.00826438	5.01977	0.0241534
1.50628	0.00878571	5.02399	0.0239014
1.50379	0.00891759	5.01914	0.0237959
1.50359	0.00869971	5.01991	0.0232211
1.5043	0.0085195	5.0161	0.0229798
1.50288	0.00843946	5.01979	0.0227412
1.5016	0.00834294	5.02279	0.0224196
1.50139	0.00815831	5.02112	0.0219788
1.50174	0.00798682	5.01956	0.0215529
1.50168	0.00781529	5.01927	0.0210912
1.50143	0.0076549	5.01911	0.0206478
1.50163	0.00749976	5.01631	0.0204147
1.50126	0.00735713	5.01495	0.0200486
1.50132	0.00721164	5.01547	0.0196585
1.50107	0.00707602	5.0206	0.0199492
1.50067	0.00695275	5.02029	0.0195717
1.49929	0.00696136	5.01435	0.0201048
1.4986	0.0068681	5.01319	0.0197701
1.50017	0.00692478	5.01841	0.0201036
1.50039	0.00680574	5.01702	0.0197964
1.50084	0.00670218	5.01714	0.0194525
1.50079	0.00658776	5.01682	0.0191227
1.50273	0.00676243	5.02156	0.0193895
1.50209	0.00668187	5.01998	0.0191349
1.50361	0.00674569	5.02118	0.0188621
1.50398	0.00664858	5.02249	0.0186064
1.50384	0.00654541	5.01967	0.0185291
1.50382	0.00644395	5.0182	0.0183009
1.50344	0.0063575	5.01784	0.018025
1.50269	0.00630666	5.01736	0.0177604
1.50275	0.00621354	5.01713	0.0174988
1.50269	0.00612309	5.01544	0.0173256
1.50306	0.00604601	5.01489	0.0170853
1.50276	0.00596765	5.01361	0.0168915
1.50211	0.00591963	5.01231	0.0167055
1.50176	0.00584863	5.01237	0.0164751
1.50107	0.00580986	5.01156	0.0162713
1.50038	0.00577346	5.00871	0.0163025
1.49982	0.00572447	5.00765	0.0161214
1.50021	0.00566292	5.00835	0.0159259
1.50047	0.00559584	5.00992	0.0157986
1.50029	0.00552748	5.01114	0.015645
1.49997	0.005467	5.01095	0.0154494
1.49949	0.00542087	5.00983	0.0152989
1.50075	0.00550247	5.01446	0.0158065
1.50059	0.0054383	5.01427	0.0156161
1.50034	0.00537902	5.01187	0.0156145
1.50078	0.0053335	5.01224	0.015434
1.50075	0.0052712	5.01135	0.0152793
1.50073	0.0052103	5.01239	0.0151384
1.50038	0.00516239	5.01133	0.0150031
1.50035	0.00510414	5.01054	0.0148544
1.50032	0.00504722	5.01088	0.0146923
1.50076	0.00501074	5.01168	0.0145519
1.50062	0.00495776	5.01009	0.0144803
1.50097	0.00491655	5.01072	0.0143375
1.5001	0.00494127	5.00968	0.0142219
1.49983	0.00489641	5.00975	0.0140716
1.49937	0.00486734	5.0068	0.0142346
1.49965	0.00482532	5.0051	0.0141894
1.49984	0.00477951	5.00503	0.014044
1.49996	0.00473261	5.00301	0.0140477
1.50003	0.00468546	5.00346	0.013914
